bodyID,Volume,3DHBSh,Aqua-Calc,Article 1987
1664,0.04964396,50.93,50.14,53.77
1669,0.05154243,52.88,52.06,55.64
1671,0.0525974,53.96,53.12,56.68
1672,0.06821906,69.99,68.9,72.07
1673,0.06671949,68.45,67.39,70.6
1675,0.05767702,59.18,58.25,61.69
1679,0.06510061,66.79,65.75,69.0
1680,0.05720107,58.69,57.77,61.22
1683,0.07825826,80.29,79.04,81.97
1685,0.05502313,56.45,55.57,59.07
1686,0.06865174,70.44,69.34,72.5
1689,0.05482088,56.25,55.37,58.87
1691,0.06253597,64.16,63.16,66.48
1696,0.04731102,48.54,47.78,51.48
1700,0.06494483,66.63,65.59,68.85
1703,0.08075564,82.86,81.56,84.43
1705,0.07901664,81.07,79.81,82.71
1706,0.06938272,71.19,70.08,73.22
1708,0.06048973,62.06,61.09,64.46
1709,0.06432379,66.0,64.97,68.24
1711,0.06874368,70.53,69.43,72.59
1713,0.08249101,84.64,83.32,86.14
1716,0.05896464,60.5,59.55,62.96
1718,0.06034721,61.92,60.95,64.32
1719,0.07208225,73.96,72.8,75.88
1721,0.0933765,95.8,94.31,96.86
1722,0.05708977,58.57,57.66,61.11
1723,0.10200797,104.66,103.03,105.36
1724,0.07066907,72.51,71.38,74.49
1725,0.05526355,56.7,55.82,59.31
1726,0.09686952,99.39,97.84,100.3
1727,0.07205261,73.93,72.77,75.85
1728,0.07502842,76.98,75.78,78.78
1729,0.07351747,75.43,74.25,77.3
1730,0.0600748,61.64,60.68,64.05
1731,0.05610507,57.56,56.67,60.14
1732,0.05750672,59.0,58.08,61.52
1733,0.11767003,120.73,118.85,120.8
1734,0.06931067,71.11,70.0,73.15
1736,0.06384476,65.5,64.48,67.77
1738,0.09196302,94.35,92.88,95.47
1739,0.07124938,73.1,71.96,75.06
1741,0.07522904,77.18,75.98,78.98
1742,0.08156825,83.69,82.38,85.23
1743,0.05145375,52.79,51.97,55.56
1746,0.10526027,108.0,106.31,108.57
1748,0.05585818,57.31,56.42,59.9
1749,0.0953998,97.88,96.35,98.85
1750,0.08108234,83.19,81.89,84.75
1751,0.06250175,64.13,63.13,66.44
1752,0.08210841,84.24,82.93,85.76
1753,0.09028238,92.63,91.19,93.81
1754,0.08784594,90.13,88.72,91.41
