weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
86.5,175.4,43.6,103.5,92.4,101.8,119.5,61.5,40.8,39.2,22.5,31.7,17.8,14.0,60.2,26.2,84.5,40.2,43.2,26.0,55.8
89.2,183.2,42.7,100.5,80.7,102.4,126.7,62.8,40.6,39.6,23.0,32.5,17.8,17.5,64.1,28.4,90.6,40.0,46.7,24.0,57.3
58.7,162.8,38.0,83.3,75.8,88.0,105.4,53.8,36.1,35.9,22.2,29.5,16.2,14.8,56.7,25.4,77.5,40.4,36.9,21.8,51.4
57.7,168.0,36.3,89.1,70.4,85.8,105.4,48.7,33.2,32.0,18.8,27.3,16.6,13.5,60.0,26.6,79.8,42.1,41.7,20.5,55.8
80.0,172.8,39.2,102.9,92.6,100.2,118.4,63.2,36.4,38.5,20.5,29.5,15.8,14.7,60.5,26.8,82.2,41.4,43.2,26.8,55.2
76.5,176.8,42.3,98.7,81.3,97.8,117.4,59.3,37.8,37.8,22.1,31.5,18.3,15.8,60.4,26.2,88.1,39.9,44.3,23.0,58.6
84.0,184.0,44.2,102.8,79.7,96.6,125.1,59.0,38.0,38.8,23.3,33.1,17.8,15.2,63.4,28.2,93.1,42.5,46.9,24.5,57.3
82.8,174.1,41.5,97.2,88.2,104.1,119.9,65.3,39.5,39.5,21.7,30.6,16.8,15.8,64.5,28.2,88.5,38.3,44.3,23.8,56.7
88.2,184.3,43.0,106.4,95.2,100.6,122.2,61.1,39.6,39.8,23.8,30.8,17.8,15.9,65.1,28.3,92.7,42.3,42.8,25.3,58.5
71.3,165.7,40.2,92.4,79.2,93.1,116.1,58.7,38.0,40.7,22.7,30.0,16.4,16.5,54.2,25.0,76.4,39.2,38.9,23.4,57.3
92.4,186.2,41.1,103.3,97.4,107.4,124.7,68.8,41.4,40.7,22.3,29.4,17.1,16.2,63.4,27.6,90.0,43.0,45.4,25.3,57.6
70.8,178.7,38.1,91.4,80.9,91.2,110.8,54.4,36.3,36.7,22.6,29.0,17.6,14.8,62.4,27.9,89.7,41.7,44.7,23.0,55.3
84.2,183.5,39.5,97.2,93.9,100.4,114.1,58.3,39.7,37.4,22.0,31.0,18.0,13.7,61.5,27.0,85.0,44.9,44.0,25.0,57.8
69.8,177.6,39.5,94.9,77.3,91.6,109.9,55.7,37.5,35.0,20.1,29.1,16.7,15.1,63.0,28.5,88.0,41.4,45.8,21.7,53.7
85.1,182.6,42.5,95.8,88.0,98.5,120.3,60.6,38.4,40.8,22.6,32.8,17.6,16.0,62.7,27.2,85.2,42.8,43.4,23.6,57.3
59.2,162.0,38.2,87.2,75.8,86.2,108.4,52.0,35.5,35.7,19.9,26.8,15.2,15.7,56.7,25.2,77.1,40.3,38.8,21.7,55.3
70.3,184.7,39.2,93.9,76.2,92.5,116.9,55.0,34.9,34.1,20.9,31.2,17.5,16.4,62.9,28.6,88.8,43.5,47.3,23.4,56.1
85.5,179.6,39.0,102.3,87.2,105.4,122.5,64.1,38.7,37.9,21.6,30.4,17.3,14.6,64.2,27.6,87.3,43.1,44.6,25.6,54.0
91.1,181.8,44.1,104.0,93.8,103.3,122.9,61.4,40.6,38.7,23.5,32.0,18.5,13.9,62.6,27.0,83.4,42.4,42.5,28.2,58.3
72.8,178.3,41.4,91.8,84.1,94.2,113.7,58.2,39.4,35.4,20.5,29.0,17.3,15.0,58.9,27.0,83.9,44.9,42.9,21.8,57.8
64.5,170.7,40.3,88.3,74.0,91.2,112.4,56.1,36.4,34.3,20.6,29.6,17.2,14.3,59.1,26.3,81.7,39.6,41.0,22.7,58.2
71.8,179.1,43.1,91.3,73.6,92.2,115.4,54.7,36.2,35.8,21.7,29.9,17.3,14.8,64.1,28.8,86.7,40.4,43.9,22.8,57.5
51.1,161.5,37.3,80.2,65.4,81.7,99.9,50.7,35.6,33.2,20.2,26.5,15.8,13.7,54.6,23.4,75.4,38.4,37.5,18.8,54.4
68.8,173.5,37.5,92.0,79.1,92.8,115.1,55.6,37.0,37.1,21.7,27.3,16.3,16.0,59.3,25.5,82.2,43.5,41.9,23.5,54.7
74.8,176.3,39.0,96.2,77.1,97.6,117.9,58.5,39.3,38.4,23.3,28.8,16.6,16.8,60.8,26.1,82.8,45.0,42.3,23.4,58.0
71.3,168.3,39.4,99.1,85.3,95.3,116.5,60.0,37.2,35.3,19.5,29.1,16.0,14.7,56.5,24.9,82.6,39.7,41.6,25.1,55.6
65.1,172.4,37.8,91.9,85.8,94.0,110.5,53.2,35.8,31.6,18.0,26.8,16.3,15.9,59.1,26.2,82.2,41.8,41.8,23.8,55.7
78.6,178.5,40.7,100.6,91.6,102.7,118.7,61.4,40.0,35.5,23.4,29.2,17.2,15.8,56.3,25.5,82.8,43.4,41.0,24.0,56.5
65.3,169.3,38.5,91.6,75.8,89.3,110.1,53.5,38.8,37.0,21.0,30.8,18.3,13.9,57.0,24.7,80.4,40.1,38.5,23.0,55.2
60.2,169.4,41.1,89.8,70.2,86.0,110.8,52.2,32.5,33.6,20.0,27.5,16.7,16.6,61.5,28.0,84.4,38.6,43.4,21.8,54.3
72.0,171.8,40.0,94.8,78.8,96.4,112.9,61.0,36.8,36.5,21.2,29.7,16.6,14.2,60.0,26.6,84.8,37.1,42.7,22.5,56.6
84.6,173.3,40.4,107.7,94.0,97.9,123.0,62.1,40.2,35.3,20.7,30.7,16.7,14.9,60.2,26.5,83.0,41.3,42.9,26.3,57.5
63.3,161.3,38.0,91.9,86.4,95.0,106.5,55.4,35.8,33.6,19.9,26.9,15.7,13.0,58.9,25.5,77.9,36.5,40.1,24.0,53.8
72.2,177.6,38.5,90.2,85.9,96.7,113.2,58.0,35.9,34.6,20.5,29.3,17.2,15.0,64.6,29.9,89.4,42.7,44.8,23.1,55.6
65.6,170.0,39.2,93.3,71.3,90.2,112.4,56.6,34.2,36.5,21.4,30.2,16.5,14.2,57.9,26.7,83.0,36.5,41.2,22.2,55.5
71.9,170.5,41.3,93.7,87.1,94.6,111.8,57.9,39.9,38.4,21.8,29.0,16.3,15.1,58.5,24.7,78.2,41.8,39.6,22.5,54.0
83.4,175.6,43.8,98.7,91.2,103.4,122.2,63.1,39.2,39.1,22.7,31.6,18.2,15.3,57.6,25.4,81.5,39.2,41.2,23.5,58.2
78.6,185.0,42.1,100.6,89.5,94.3,121.2,57.0,37.9,36.2,22.0,28.7,17.6,16.4,64.2,28.5,88.5,45.7,42.8,24.0,58.8
80.8,178.5,40.2,96.9,87.3,98.7,115.2,59.1,41.9,39.1,23.9,29.8,18.1,14.3,60.1,26.6,85.8,41.9,41.3,23.9,57.7
63.3,168.8,39.7,87.7,74.7,93.5,108.4,55.2,36.0,33.6,20.7,29.5,16.3,14.7,55.2,24.3,80.8,39.9,42.0,21.5,58.0
63.7,166.1,37.5,91.4,74.9,89.9,109.5,54.0,37.1,36.0,21.8,27.8,16.7,14.2,57.4,25.0,76.4,40.3,39.2,22.8,54.9
88.6,183.0,43.0,104.5,94.8,102.5,125.5,61.9,39.2,37.9,22.1,30.9,18.3,16.3,63.1,28.4,87.7,46.3,43.5,25.6,60.3
85.7,191.0,42.7,97.0,85.8,101.5,119.7,60.7,40.3,38.9,23.3,30.0,18.0,15.3,64.7,27.2,93.8,42.2,46.8,23.3,57.2
78.3,176.2,42.9,98.4,81.2,98.4,119.2,57.8,39.0,35.7,20.8,31.9,17.6,15.4,59.5,26.1,81.0,43.6,42.4,23.1,57.2
90.9,183.4,40.8,106.3,83.1,99.3,128.6,61.2,41.4,43.6,24.9,34.2,18.7,14.4,62.1,27.5,91.4,41.0,47.1,27.4,60.0
66.7,176.7,40.6,90.4,76.9,91.3,117.0,53.8,35.7,35.6,20.4,30.2,17.0,16.3,59.8,25.0,81.8,43.2,40.8,20.4,57.7
74.7,170.6,40.8,95.6,83.5,94.4,116.5,57.7,38.4,37.5,22.0,30.7,18.4,15.0,60.2,28.5,82.5,39.1,42.3,22.6,56.4
81.7,177.5,42.5,100.1,89.1,99.3,120.8,60.4,39.3,37.3,22.3,30.5,18.6,16.9,61.9,27.7,85.2,42.6,44.8,24.1,57.7
62.8,169.3,39.5,86.8,72.8,87.7,112.0,51.9,34.3,34.2,20.5,29.5,16.7,16.1,59.2,25.6,82.0,38.9,41.3,19.7,55.9
65.6,167.3,38.6,94.9,76.0,91.5,115.0,54.9,36.7,35.6,21.4,27.3,16.5,15.5,53.6,23.7,75.9,39.2,40.5,21.2,55.4
63.3,171.5,39.7,91.0,74.3,89.5,110.0,53.6,33.6,34.5,19.8,28.4,16.6,14.6,55.2,25.1,81.3,41.7,42.7,23.1,54.2
72.3,174.7,39.7,94.0,77.4,95.3,112.0,56.6,37.4,36.1,21.5,29.0,17.2,14.4,62.6,27.8,85.8,40.4,44.7,25.7,58.7
70.1,178.7,39.5,92.2,77.0,92.0,112.6,54.3,36.9,36.5,21.1,29.7,16.4,15.0,62.9,26.1,89.0,41.9,45.2,22.5,54.9
94.2,174.3,44.5,110.4,100.5,106.4,126.9,66.2,39.4,39.6,23.0,32.0,18.6,14.2,59.3,26.7,83.6,43.6,39.1,26.3,57.2
79.4,169.3,39.3,101.4,96.2,99.0,116.6,58.9,38.2,36.9,21.4,29.5,16.8,15.0,58.8,26.0,82.8,39.9,40.2,26.2,55.7
89.2,176.2,43.8,102.1,85.0,105.1,125.4,66.0,40.7,42.1,24.3,34.0,18.6,16.4,59.9,25.8,82.2,41.9,39.5,26.3,59.6
76.0,170.9,42.8,101.8,92.8,95.0,120.0,55.8,37.6,36.5,21.8,30.6,17.6,14.0,57.6,24.4,78.6,42.0,39.5,24.5,56.4
85.3,181.0,40.5,100.5,84.5,98.7,123.3,61.1,38.0,41.5,23.2,31.9,17.9,16.8,67.1,30.1,93.5,38.8,48.5,24.9,57.7
65.3,169.4,42.1,91.8,77.9,90.0,115.3,56.9,35.6,34.4,19.7,27.8,16.5,14.2,57.3,25.2,77.4,42.5,38.2,18.5,56.2
86.7,177.4,41.3,102.0,94.2,105.6,117.3,64.6,41.6,42.2,23.5,29.6,17.5,14.8,61.9,26.8,84.7,44.1,40.6,24.9,56.1
74.5,178.8,40.8,96.6,80.3,96.6,119.0,57.7,37.4,36.0,21.5,30.7,17.2,16.1,61.1,26.7,84.2,42.9,42.7,23.5,56.7
94.3,184.7,43.0,104.3,95.2,103.7,124.6,64.3,41.9,40.4,23.6,33.1,19.2,15.2,64.0,27.5,88.1,44.2,44.2,26.8,58.7
79.1,175.9,39.4,99.2,85.1,100.5,116.3,61.8,37.7,37.7,21.4,32.4,16.8,14.7,64.3,28.4,86.8,41.0,43.8,25.0,55.1
69.0,172.5,39.4,94.4,79.3,93.6,112.2,56.3,36.3,36.1,22.2,29.0,16.6,14.9,57.8,26.1,81.5,41.9,41.0,22.8,56.9
78.2,179.5,39.4,98.5,82.5,94.2,116.7,56.4,39.2,39.1,21.5,30.6,17.8,17.5,60.7,27.1,88.4,41.0,44.1,23.4,56.7
76.2,178.1,42.4,96.5,81.8,95.3,114.3,57.4,38.0,38.7,22.7,28.5,17.4,15.6,60.7,26.6,85.3,42.7,43.8,23.6,54.0
85.0,170.5,41.5,103.3,89.6,102.9,121.7,62.2,39.4,40.0,22.7,33.9,18.8,14.2,61.2,28.2,83.9,40.8,41.7,26.0,57.8
71.3,176.8,41.0,94.3,78.6,94.7,113.2,56.9,36.2,36.4,21.0,29.3,16.6,15.1,61.2,27.6,85.7,43.1,42.9,24.1,58.1
56.2,166.4,37.8,87.7,70.7,84.8,109.4,47.5,33.2,35.1,21.1,28.5,16.8,16.5,58.2,26.2,78.4,40.6,40.2,20.6,54.2
81.3,174.4,41.6,100.8,96.7,103.6,120.4,61.8,39.1,36.8,22.0,29.2,16.7,14.9,58.2,25.4,79.4,42.8,41.2,24.0,58.2
98.0,185.8,44.0,114.5,100.3,105.9,129.8,63.0,40.6,37.6,24.1,32.5,19.2,16.3,62.5,26.6,89.4,44.6,45.7,28.0,57.8
86.3,187.0,41.2,101.2,91.6,100.8,120.2,61.0,38.0,37.1,21.8,30.8,18.0,14.7,62.9,27.5,90.3,43.9,46.2,25.4,56.5
68.4,177.5,38.8,96.0,78.3,90.8,113.2,52.8,34.2,33.6,20.2,31.2,17.2,16.1,63.1,27.0,83.5,42.4,43.2,22.7,56.6
92.0,176.3,42.1,109.0,96.1,108.5,123.2,67.2,42.4,40.7,23.8,32.4,17.9,15.8,57.1,26.2,82.0,44.9,40.0,25.7,56.3
89.1,177.2,41.2,107.6,97.5,107.4,120.9,64.7,41.0,40.5,22.3,30.7,17.5,15.6,61.3,26.1,82.6,44.6,39.3,26.8,59.4
82.1,186.8,41.5,98.8,82.0,97.5,121.5,59.7,36.5,36.7,22.0,32.0,17.3,15.6,64.5,29.4,93.0,42.1,46.4,24.4,59.2
84.4,182.5,40.4,101.9,87.2,106.0,120.3,63.0,39.1,38.8,22.1,29.9,17.5,16.7,61.9,26.9,86.8,45.3,45.7,25.1,58.3
71.6,174.2,41.7,95.1,84.3,91.1,113.9,54.4,34.8,35.2,21.0,28.1,17.0,14.3,56.4,25.0,80.2,44.6,39.5,24.4,56.6
66.2,183.5,38.8,93.0,78.5,89.7,115.3,51.5,34.9,34.2,20.3,28.5,17.0,17.5,62.0,27.5,91.8,43.1,44.8,21.5,56.3
87.0,172.8,41.5,105.0,96.5,102.7,117.1,63.2,42.4,40.3,22.2,32.2,17.8,14.0,57.5,24.4,82.0,40.0,41.5,28.4,55.9
64.7,160.0,37.3,95.3,86.0,91.8,107.9,57.5,37.6,34.7,20.8,28.0,16.0,14.1,54.4,23.6,77.0,38.5,38.3,25.5,56.5
78.1,176.2,40.6,98.2,86.5,102.7,114.9,60.8,37.7,38.3,23.1,29.5,16.7,14.1,61.1,27.3,85.0,44.5,42.0,24.3,55.6
90.2,184.5,45.3,99.1,80.2,101.6,124.2,62.8,41.1,40.9,23.3,32.8,19.0,18.2,65.0,30.6,88.9,41.7,44.7,24.8,56.7
92.0,182.2,43.3,105.9,95.7,104.8,127.9,63.9,42.1,40.7,24.1,32.2,19.3,15.5,62.6,26.7,86.6,44.8,43.1,25.1,58.5
84.7,176.9,39.8,104.5,96.3,102.5,119.7,63.2,40.5,35.3,21.1,28.9,17.7,16.2,61.6,27.5,83.5,41.8,40.7,25.3,57.1
105.9,177.0,41.1,111.0,93.6,115.2,131.7,75.8,43.1,43.6,23.6,35.0,18.8,14.3,64.3,29.0,86.3,40.3,43.5,29.3,57.4
79.9,176.5,41.6,105.7,89.9,98.5,122.1,58.1,41.2,37.5,23.2,30.0,18.0,17.6,59.0,25.5,83.4,43.3,41.5,25.0,57.7
73.2,175.9,39.3,94.3,85.2,95.0,114.0,56.2,39.0,40.1,24.2,28.2,17.2,15.8,60.1,26.7,85.6,42.6,41.8,24.4,56.3
59.6,164.6,39.4,93.1,71.4,86.7,113.9,48.7,34.4,34.1,20.1,28.9,15.5,14.9,58.1,24.8,77.8,39.7,40.5,22.2,55.0
74.3,172.3,37.8,101.4,82.9,99.1,119.0,59.9,39.5,36.4,21.4,28.2,16.2,15.8,58.3,25.1,83.2,39.6,40.3,26.1,55.3
77.9,174.3,40.4,99.3,83.3,98.2,121.3,60.2,37.5,36.0,21.4,31.3,17.6,15.8,62.4,28.3,86.0,38.6,42.6,23.6,58.6
73.0,173.7,40.3,94.6,83.1,95.9,115.4,57.8,39.9,37.5,24.0,28.2,16.6,15.5,58.0,24.4,79.2,42.9,39.0,22.6,56.4
89.0,181.1,41.1,103.5,87.0,102.5,122.3,61.5,41.0,39.3,22.8,33.0,19.1,15.4,63.0,29.7,88.4,42.5,43.9,25.0,57.2
76.3,172.3,39.1,99.0,85.0,98.2,120.8,60.1,39.3,37.8,21.3,30.3,18.3,16.9,59.8,25.7,77.5,43.1,37.8,25.0,56.6
78.4,171.1,40.3,98.7,86.2,99.8,118.4,62.6,40.1,39.8,23.4,30.0,18.1,15.9,57.2,25.5,77.0,43.9,38.4,25.5,56.5
73.7,174.5,40.8,96.2,81.4,95.7,114.0,57.3,38.2,36.8,22.1,31.5,18.5,14.9,58.0,25.5,79.1,42.8,39.7,22.5,58.0
61.9,161.5,39.3,87.0,73.4,90.2,110.0,55.4,34.8,36.2,19.7,28.2,15.8,14.9,55.5,24.2,79.2,35.9,39.6,21.6,53.2
76.5,177.5,40.4,97.3,78.8,95.7,119.9,56.5,38.3,38.0,22.1,31.0,17.2,15.2,59.1,26.2,84.6,42.6,42.1,23.3,54.7
79.4,168.7,38.6,105.7,98.7,104.1,117.8,62.1,39.7,36.7,20.5,29.4,15.8,14.9,60.3,25.4,78.8,41.2,40.7,27.1,55.8
81.2,178.6,40.1,100.6,88.0,98.2,116.7,60.9,40.1,38.3,23.0,29.7,17.8,14.4,63.1,26.3,82.5,42.0,41.8,25.4,56.2
53.8,164.7,37.7,87.6,69.8,84.6,106.3,48.6,30.9,30.4,18.6,25.7,16.2,14.8,57.3,24.4,79.8,39.7,39.9,21.5,54.3
81.2,176.5,38.4,104.2,94.4,100.4,115.7,61.2,39.4,36.2,21.1,28.5,17.0,15.1,58.5,24.7,82.5,42.1,41.7,25.4,56.9
78.7,179.5,40.7,99.4,88.0,99.4,120.5,61.3,37.6,36.8,22.5,28.7,17.4,17.2,62.0,27.3,86.0,43.8,40.1,24.4,56.6
75.9,167.1,41.0,100.6,90.2,101.1,118.7,61.5,38.5,39.3,22.5,30.0,16.8,14.7,56.1,24.4,77.8,40.2,38.4,24.8,57.3
74.3,182.5,38.8,96.3,82.4,96.2,115.5,57.9,39.0,35.5,23.3,29.7,17.1,17.2,61.6,26.6,85.9,45.7,42.5,21.8,56.5
90.0,187.9,41.6,102.7,84.7,105.2,121.3,64.5,39.1,39.0,23.4,30.6,19.1,16.8,68.6,31.2,93.0,42.0,47.2,24.2,57.3
63.3,169.5,39.2,90.5,79.0,90.6,109.1,52.5,35.8,36.4,20.6,29.0,16.1,15.6,57.8,25.7,79.1,43.5,39.5,21.9,55.1
81.0,176.8,40.8,102.8,90.4,99.4,120.3,61.5,41.3,38.4,22.7,29.9,18.4,16.4,62.1,26.8,85.4,45.0,40.2,25.9,55.5
77.9,173.4,40.3,100.7,86.1,100.6,118.8,62.0,39.5,38.6,21.5,30.7,16.2,14.7,60.4,25.8,86.3,41.7,40.8,25.4,54.8
77.4,164.9,42.4,100.0,87.3,99.2,116.7,60.2,39.1,39.3,22.6,31.8,17.2,14.1,54.8,23.8,75.7,38.6,36.7,24.1,55.5
91.5,184.8,43.4,100.8,90.5,103.5,119.3,62.0,42.7,41.8,24.1,33.7,18.8,15.8,64.3,28.1,90.7,44.7,44.1,25.3,58.6
75.4,183.7,40.8,96.7,80.4,95.5,116.3,60.2,38.0,34.8,20.4,28.8,16.5,15.7,63.1,27.5,91.3,42.2,44.9,22.5,55.9
93.7,179.2,44.2,102.8,95.2,104.7,124.0,63.7,44.3,38.8,22.7,31.5,18.7,16.2,64.1,29.7,91.0,43.3,44.9,26.7,60.6
75.3,174.4,37.4,100.7,85.7,97.6,111.5,57.7,39.0,37.8,22.5,28.2,17.3,15.0,59.1,25.1,81.7,43.5,40.6,26.5,56.7
49.8,165.2,36.6,79.7,68.4,84.6,99.8,47.2,30.1,31.1,17.7,23.3,14.3,14.6,55.0,24.8,79.6,37.8,40.3,19.4,51.8
67.3,159.6,40.4,96.8,88.3,92.7,113.0,56.6,37.3,37.1,20.4,28.0,16.6,15.5,53.9,23.3,71.6,41.0,34.3,24.0,56.8
109.2,184.4,44.2,116.3,109.6,112.8,122.9,70.9,44.8,42.8,23.8,32.0,18.3,13.4,63.6,27.6,87.3,43.2,42.6,29.6,59.2
99.2,182.1,43.8,111.8,103.4,102.4,123.7,60.6,42.2,39.3,23.2,33.1,19.3,13.7,61.1,27.0,83.3,47.0,41.1,29.0,59.9
68.5,165.6,39.3,93.7,87.7,96.8,113.0,59.2,38.3,36.0,20.1,28.5,16.5,15.9,59.0,25.1,75.8,42.1,37.5,24.0,56.8
80.5,172.2,40.7,104.3,89.9,100.6,123.6,60.9,38.5,39.4,22.2,32.0,17.4,15.5,59.6,25.5,80.7,40.7,39.2,24.7,53.6
77.6,180.4,39.8,98.3,84.8,96.0,116.0,58.5,37.5,36.7,22.1,30.4,17.4,15.3,62.7,27.5,86.2,45.2,42.9,26.1,56.6
72.5,168.2,38.8,101.9,85.1,96.0,113.5,56.0,37.0,36.1,22.3,29.9,17.3,14.5,55.9,24.4,81.1,40.0,40.0,25.6,56.5
89.5,182.0,42.5,98.0,87.8,106.0,120.2,65.4,42.2,39.8,24.0,31.3,19.4,14.4,63.6,28.9,85.2,43.7,41.4,23.3,57.4
77.9,172.1,42.3,99.6,90.8,99.2,116.2,59.4,37.5,36.9,22.7,31.4,18.0,15.3,59.0,28.2,80.3,41.3,39.6,23.0,56.5
84.2,175.0,40.6,100.6,86.6,103.2,122.0,64.3,42.9,38.9,24.5,30.5,19.1,15.9,61.0,27.6,83.6,37.9,41.5,23.1,54.5
76.7,169.4,40.7,98.5,88.2,99.2,118.4,59.8,39.7,35.1,21.9,29.8,17.4,15.0,56.2,25.8,79.1,40.2,39.0,24.0,55.4
69.1,171.2,40.7,92.8,79.3,96.4,112.8,55.8,36.1,35.7,21.8,28.5,17.2,15.2,58.4,25.4,78.1,41.4,37.5,22.8,59.0
84.8,180.1,42.6,100.8,82.4,101.1,119.5,61.9,39.8,37.7,22.6,33.2,17.6,16.0,64.2,29.9,92.2,38.5,46.4,25.1,56.2
77.1,171.3,40.9,98.8,81.1,95.4,116.1,60.0,39.2,38.1,21.7,30.0,17.3,15.3,57.4,25.5,80.2,42.6,39.7,25.5,59.6
53.6,173.5,35.1,81.4,68.8,85.1,103.0,48.7,33.2,33.3,19.9,23.7,15.9,15.2,59.3,25.4,85.5,42.0,41.5,21.1,53.2
84.0,170.2,41.8,107.2,95.3,103.2,123.1,62.6,39.6,38.5,21.0,31.2,17.1,13.4,58.2,25.3,76.9,40.3,39.8,26.1,53.6
71.4,172.0,40.3,97.2,83.5,96.0,118.5,56.8,39.0,37.8,22.4,32.0,17.6,15.5,57.3,24.4,80.7,38.1,40.7,23.3,55.7
85.2,173.3,39.8,102.8,92.1,102.7,122.9,62.7,41.0,39.4,23.2,32.0,17.8,16.1,57.9,25.5,83.0,38.5,40.3,26.2,57.8
75.7,183.8,41.6,98.3,85.5,95.4,118.6,57.2,36.5,34.9,21.4,29.0,16.7,18.4,62.6,27.1,92.0,43.2,44.8,25.1,58.1
82.3,176.5,41.9,100.5,93.7,98.9,118.6,62.4,40.1,35.4,21.3,30.0,17.0,13.2,61.5,27.8,85.4,38.4,42.4,25.5,57.6
68.4,183.7,36.6,94.1,75.0,93.3,112.7,52.2,36.2,34.1,21.6,29.2,17.3,15.6,61.6,26.8,88.7,43.9,44.6,22.0,56.9
59.6,170.4,39.5,89.1,71.1,90.3,109.4,51.9,35.2,35.0,20.0,28.0,16.0,15.0,56.4,24.4,81.3,40.4,40.8,22.0,54.5
70.2,170.0,39.2,95.0,78.0,92.6,116.5,55.3,37.5,36.7,22.1,30.3,17.0,16.1,59.1,25.1,81.9,42.6,42.4,22.9,55.0
61.5,172.2,37.3,88.2,71.5,89.4,108.8,52.4,34.7,32.6,19.4,27.5,16.2,14.5,61.1,26.6,84.5,38.0,42.6,22.9,57.7
59.3,171.2,37.8,88.5,72.2,84.3,107.7,49.5,33.7,36.1,20.3,28.1,16.2,14.5,58.8,25.9,82.7,38.9,41.9,20.0,55.7
85.5,179.5,41.0,99.6,79.0,100.4,120.0,62.9,42.2,38.6,21.4,31.2,18.0,16.6,62.2,28.7,90.0,38.9,43.8,24.3,58.5
60.3,172.2,38.3,90.6,74.1,87.8,107.1,49.2,34.3,32.2,20.9,28.0,17.0,14.5,57.6,26.9,85.0,41.8,41.8,21.4,56.3
66.0,174.2,37.8,89.9,75.2,89.1,111.0,51.7,36.3,37.6,21.7,29.2,17.3,13.1,60.1,25.5,80.5,39.6,39.9,22.7,56.0
73.2,180.6,40.2,96.8,84.4,95.6,114.7,57.4,37.5,37.2,20.8,31.2,16.8,14.9,61.7,27.7,85.3,42.4,41.6,23.3,56.1
81.7,175.3,41.4,102.4,87.0,98.0,123.1,61.0,39.9,38.6,23.3,33.9,18.2,16.3,61.0,27.2,85.3,40.5,42.3,25.8,54.8
89.9,175.4,42.2,113.0,96.8,103.6,121.3,62.2,41.9,40.1,22.8,30.2,17.8,14.2,62.5,26.0,83.2,41.0,42.0,28.4,56.0
79.9,184.7,42.5,95.6,87.8,99.4,117.3,57.7,39.3,37.0,22.7,30.4,18.6,16.7,62.8,27.9,89.5,43.4,44.4,22.1,56.6
80.4,194.0,44.0,95.4,80.4,97.3,118.4,56.4,37.5,38.4,21.7,32.1,18.1,17.2,63.7,29.1,94.7,45.5,47.2,22.5,57.1
78.0,180.4,41.5,96.0,95.3,99.4,114.6,58.8,37.6,34.8,21.3,27.9,17.0,17.0,60.9,26.4,86.1,42.4,41.1,23.8,58.2
78.5,177.3,40.1,103.9,88.2,98.0,117.5,58.2,37.5,37.5,20.0,29.8,16.8,14.8,59.6,27.5,87.5,41.5,42.8,24.1,55.4
74.7,171.8,40.0,94.4,82.5,95.6,114.5,59.2,39.1,37.6,22.2,31.4,17.7,14.3,58.7,27.7,86.9,38.4,42.5,23.7,56.9
83.3,169.4,40.4,104.7,90.9,101.3,123.6,62.9,42.8,40.4,23.8,31.1,18.5,14.7,55.3,24.0,74.5,40.7,37.6,26.2,56.3
74.0,180.7,38.0,95.4,81.0,93.4,113.5,54.3,36.3,35.2,21.6,28.7,17.7,15.0,63.0,27.5,87.5,44.4,42.7,23.5,55.7
62.2,171.0,37.2,89.6,69.0,87.2,111.5,51.2,35.9,34.6,20.8,27.3,16.7,15.3,62.2,27.9,81.5,41.0,41.1,21.0,57.0
84.3,180.5,41.4,94.4,92.6,101.3,117.2,64.6,41.8,39.3,21.9,29.4,17.2,15.0,64.8,29.0,91.2,39.3,43.2,24.6,57.8
78.3,172.6,40.9,103.0,88.9,100.3,117.6,63.0,38.9,38.0,20.7,28.8,16.6,15.9,58.4,25.3,77.7,43.4,40.6,25.0,56.7
104.3,184.1,43.8,121.0,102.2,110.4,130.1,66.6,44.1,40.2,24.3,32.4,19.7,14.5,64.1,28.2,89.4,47.6,43.4,28.8,58.0
82.0,178.2,39.7,98.9,85.5,101.1,117.4,63.0,40.8,40.6,22.7,30.1,17.2,16.3,60.1,25.9,85.1,42.7,41.4,24.4,56.3
91.8,185.5,43.3,99.5,89.0,108.0,122.6,66.3,40.0,38.8,22.7,31.2,17.6,16.1,67.0,31.0,93.5,42.3,45.5,24.0,56.8
65.3,171.7,37.5,90.4,75.7,93.1,110.1,56.7,36.7,35.7,21.1,28.5,16.2,14.5,58.2,26.4,80.8,41.0,39.8,20.8,55.8
84.2,187.1,41.2,99.2,86.8,100.6,116.7,58.3,42.0,39.5,24.1,30.2,18.7,15.7,64.5,26.9,90.5,43.8,47.0,24.6,58.0
69.4,174.7,40.6,98.5,79.4,91.5,113.9,53.6,35.5,35.2,20.3,30.4,16.3,15.2,60.2,27.4,84.6,38.6,42.1,24.3,56.9
90.3,175.6,41.0,105.0,97.0,110.2,121.1,65.7,44.9,40.7,24.1,30.7,17.2,14.7,59.0,25.5,80.5,42.6,40.3,25.8,55.4
86.8,173.8,41.7,104.7,89.9,103.4,120.7,63.9,39.9,40.2,22.8,31.5,17.6,14.8,60.7,26.0,81.6,41.5,40.3,27.4,59.2
